time	gasCreateKittyMean(2)	gasCreateKittyStd(3)	gasTransferKittyMean(4)	gasTransferKittyStd(5)	gasTotalMean(6)	gasTotalStd(7)	transferKittyMean(8)	transferKittyStd(9)	createKittyMean(10)	createKittyStd(11)	totKitty(12)	avgKitty(13)	minKitty(14)	maxKitty(15)	stdKitty(16)
5940	0.0	0.0	121.6	12.799999999999999	121.6	12.799999999999999	421.6	21.010473578670236	0.0	0.0	2108	421.6	383	447	21.010473578670236
6000	0.0	0.0	192.0	35.05424368033063	192.0	35.05424368033063	427.6	21.42521878534733	0.0	0.0	2138	427.6	389	455	21.42521878534733
6060	0.0	0.0	96.0	40.47715405015526	96.0	40.47715405015526	430.6	21.518364250100426	0.0	0.0	2153	430.6	392	458	21.518364250100426
6120	0.0	0.0	147.2	15.676734353812341	147.2	15.676734353812341	435.2	21.866869917754574	0.0	0.0	2176	435.2	396	463	21.866869917754574
6180	0.0	0.0	89.6	55.05488170907281	89.6	55.05488170907281	438.0	22.856071403458643	0.0	0.0	2190	438.0	398	469	22.856071403458643
6240	0.0	0.0	160.0	97.06080568385984	160.0	97.06080568385984	443.0	24.96397404260788	0.0	0.0	2215	443.0	398	474	24.96397404260788
6300	0.0	0.0	153.6	65.26744977398765	153.6	65.26744977398765	447.8	25.84879107424562	0.0	0.0	2239	447.8	400	478	25.84879107424562
6360	0.0	0.0	89.6	37.31809212700992	89.6	37.31809212700992	450.6	24.984795376388416	0.0	0.0	2253	450.6	405	481	24.984795376388416
6420	0.0	0.0	128.0	70.10848736066126	128.0	70.10848736066126	454.6	22.89628790874189	0.0	0.0	2273	454.6	413	483	22.89628790874189
6480	0.0	0.0	153.6	79.42191133434149	153.6	79.42191133434149	459.4	20.96282423720621	0.0	0.0	2297	459.4	422	487	20.96282423720621
6540	0.0	0.0	166.4	65.26744977398765	166.4	65.26744977398765	464.6	19.50999743721152	0.0	0.0	2323	464.6	431	492	19.50999743721152
6600	0.0	0.0	166.4	68.33330081300039	166.4	68.33330081300039	469.8	18.76592656918384	0.0	0.0	2349	469.8	438	497	18.76592656918384
6660	0.0	0.0	140.8	25.599999999999998	140.8	25.599999999999998	474.2	19.425756098540926	0.0	0.0	2371	474.2	441	502	19.425756098540926
6720	0.0	0.0	128.0	83.4457907865939	128.0	83.4457907865939	478.2	18.69117438792972	0.0	0.0	2391	478.2	449	508	18.69117438792972
6780	0.0	0.0	108.8	32.633724886993825	108.8	32.633724886993825	481.6	18.051038751274124	0.0	0.0	2408	481.6	454	511	18.051038751274124
6840	0.0	0.0	185.6	74.08535617785745	185.6	74.08535617785745	487.4	17.118411141224527	0.0	0.0	2437	487.4	459	513	17.118411141224527
6900	0.0	0.0	70.4	23.946607275353223	70.4	23.946607275353223	489.6	17.153425313913253	0.0	0.0	2448	489.6	461	515	17.153425313913253
6960	0.0	0.0	140.8	51.99384578967015	140.8	51.99384578967015	494.0	16.198765385053267	0.0	0.0	2470	494.0	468	519	16.198765385053267
7020	0.0	0.0	83.2	43.406911892001716	83.2	43.406911892001716	496.6	16.81190054693401	0.0	0.0	2483	496.6	471	524	16.81190054693401
7080	0.0	0.0	115.2	59.3511583711725	115.2	59.3511583711725	500.2	17.27888885316414	0.0	0.0	2501	500.2	473	527	17.27888885316414
7140	0.0	0.0	140.8	59.3511583711725	140.8	59.3511583711725	504.6	16.548111674750086	0.0	0.0	2523	504.6	477	529	16.548111674750086
7200	0.0	0.0	115.2	84.90559463309825	115.2	84.90559463309825	508.2	17.837040113202637	0.0	0.0	2541	508.2	481	537	17.837040113202637
7260	0.0	0.0	121.6	37.31809212700992	121.6	37.31809212700992	512.0	18.20988742414406	0.0	0.0	2560	512.0	485	542	18.20988742414406
7320	0.0	0.0	140.8	32.63372488699382	140.8	32.63372488699382	516.4	17.556765077883796	0.0	0.0	2582	516.4	491	546	17.556765077883796
7380	0.0	0.0	179.2	84.90559463309825	179.2	84.90559463309825	522.0	16.211107303327555	0.0	0.0	2610	522.0	498	548	16.211107303327555
7440	0.0	0.0	76.8	38.4	76.8	38.4	524.4	15.43502510525979	0.0	0.0	2622	524.4	501	549	15.43502510525979
7500	0.0	0.0	172.8	25.599999999999998	172.8	25.599999999999998	529.8	15.522886329545802	0.0	0.0	2649	529.8	506	554	15.522886329545802
7560	0.0	0.0	147.2	74.63618425401984	147.2	74.63618425401984	534.4	14.595889832415152	0.0	0.0	2672	534.4	512	558	14.595889832415152
7620	0.0	0.0	140.8	32.63372488699382	140.8	32.63372488699382	538.8	15.22366578718805	0.0	0.0	2694	538.8	516	564	15.22366578718805
7680	0.0	0.0	108.8	43.40691189200172	108.8	43.40691189200172	542.2	15.236797563792726	0.0	0.0	2711	542.2	518	566	15.236797563792726
7740	0.0	0.0	160.0	45.254833995939045	160.0	45.254833995939045	547.2	16.017490440140737	0.0	0.0	2736	547.2	522	572	16.017490440140737
7800	0.0	0.0	102.4	47.03020306143702	102.4	47.03020306143702	550.4	15.094369811290566	0.0	0.0	2752	550.4	527	574	15.094369811290566
7860	0.0	0.0	140.8	43.406911892001716	140.8	43.406911892001716	554.8	15.612815249018992	0.0	0.0	2774	554.8	532	580	15.612815249018992
7920	0.0	0.0	108.8	38.4	108.8	38.4	558.2	15.892136420255143	0.0	0.0	2791	558.2	536	585	15.892136420255143
7980	0.0	0.0	134.4	68.33330081300039	134.4	68.33330081300039	562.4	14.759403781996074	0.0	0.0	2812	562.4	544	588	14.759403781996074
8040	0.0	0.0	147.2	96.21309682158663	147.2	96.21309682158663	567.0	13.957077057894322	0.0	0.0	2835	567.0	547	589	13.957077057894322
8100	0.0	0.0	160.0	45.254833995939045	160.0	45.254833995939045	572.0	14.51895313030523	0.0	0.0	2860	572.0	553	596	14.51895313030523
8160	0.0	0.0	166.4	111.58781295464124	166.4	111.58781295464124	577.2	14.105318146004363	0.0	0.0	2886	577.2	556	600	14.105318146004363
8220	0.0	0.0	140.8	32.63372488699382	140.8	32.63372488699382	581.6	14.63693957082559	0.0	0.0	2908	581.6	559	605	14.63693957082559
8280	0.0	0.0	153.6	97.90117466098147	153.6	97.90117466098147	586.4	16.19382598399773	0.0	0.0	2932	586.4	560	611	16.19382598399773
8340	0.0	0.0	140.8	32.63372488699382	140.8	32.63372488699382	590.8	15.58717421471897	0.0	0.0	2954	590.8	566	615	15.58717421471897
8400	0.0	0.0	160.0	78.38367176906169	160.0	78.38367176906169	595.8	13.392535234226564	0.0	0.0	2979	595.8	574	616	13.392535234226564
8460	0.0	0.0	128.0	83.4457907865939	128.0	83.4457907865939	599.8	14.837789592793126	0.0	0.0	2999	599.8	578	624	14.837789592793126
8520	0.0	0.0	153.6	62.050302174929016	153.6	62.050302174929016	604.6	14.934523762075576	0.0	0.0	3023	604.6	582	629	14.934523762075576
8580	0.0	0.0	121.6	37.31809212700992	121.6	37.31809212700992	608.4	15.265647709809107	0.0	0.0	3042	608.4	584	632	15.265647709809107
8640	0.0	0.0	153.6	47.03020306143702	153.6	47.03020306143702	613.2	16.289874155437786	0.0	0.0	3066	613.2	588	639	16.289874155437786
8700	0.0	0.0	147.2	43.406911892001716	147.2	43.406911892001716	617.8	16.191355718407276	0.0	0.0	3089	617.8	594	644	16.191355718407276
8760	0.0	0.0	76.8	32.633724886993825	76.8	32.633724886993825	620.2	15.84171707865028	0.0	0.0	3101	620.2	597	646	15.84171707865028
8820	0.0	0.0	115.2	77.33149423100527	115.2	77.33149423100527	623.8	15.065191668213185	0.0	0.0	3119	623.8	601	648	15.065191668213185
8880	0.0	0.0	128.0	53.546241698180836	128.0	53.546241698180836	627.8	14.62053350599765	0.0	0.0	3139	627.8	604	650	14.62053350599765
8940	0.0	0.0	147.2	32.633724886993825	147.2	32.633724886993825	632.4	14.263239463740346	0.0	0.0	3162	632.4	609	654	14.263239463740346
9000	0.0	0.0	185.6	79.42191133434149	185.6	79.42191133434149	638.2	15.432433379088339	0.0	0.0	3191	638.2	611	659	15.432433379088339
9060	0.0	0.0	108.8	32.633724886993825	108.8	32.633724886993825	641.6	15.90723106011854	0.0	0.0	3208	641.6	613	662	15.90723106011854
9120	0.0	0.0	134.4	31.35346870762468	134.4	31.35346870762468	645.8	15.765785740013085	0.0	0.0	3229	645.8	617	665	15.765785740013085
9180	0.0	0.0	89.6	37.31809212700992	89.6	37.31809212700992	648.6	15.081114017207085	0.0	0.0	3243	648.6	621	667	15.081114017207085
9240	0.0	0.0	140.8	51.99384578967015	140.8	51.99384578967015	653.0	15.760710643876436	0.0	0.0	3265	653.0	625	674	15.760710643876436
9300	0.0	0.0	134.4	37.31809212700992	134.4	37.31809212700992	657.2	15.038616957685967	0.0	0.0	3286	657.2	631	678	15.038616957685967
9360	0.0	0.0	147.2	47.893214550706446	147.2	47.893214550706446	661.8	15.302287410710855	0.0	0.0	3309	661.8	634	681	15.302287410710855
9420	0.0	0.0	134.4	55.05488170907281	134.4	55.05488170907281	666.0	14.859340496805368	0.0	0.0	3330	666.0	639	684	14.859340496805368
9480	0.0	0.0	153.6	31.35346870762468	153.6	31.35346870762468	670.8	15.548633380461446	0.0	0.0	3354	670.8	643	690	15.548633380461446
9540	0.0	0.0	121.6	51.199999999999996	121.6	51.199999999999996	674.6	15.856859714331838	0.0	0.0	3373	674.6	645	692	15.856859714331838
9600	0.0	0.0	128.0	64.0	128.0	64.0	678.6	17.036431551237484	0.0	0.0	3393	678.6	648	700	17.036431551237484
9660	0.0	0.0	115.2	25.6	115.2	25.6	682.2	17.634057956125694	0.0	0.0	3411	682.2	651	705	17.634057956125694
9720	0.0	0.0	102.4	42.45279731654912	102.4	42.45279731654912	685.4	18.2822318112423	0.0	0.0	3427	685.4	654	710	18.2822318112423
9780	0.0	0.0	108.8	55.79390647732062	108.8	55.79390647732062	688.8	19.051509126575773	0.0	0.0	3444	688.8	656	715	19.051509126575773
9840	0.0	0.0	128.0	53.546241698180836	128.0	53.546241698180836	692.8	18.00444389588304	0.0	0.0	3464	692.8	663	719	18.00444389588304
9900	0.0	0.0	89.6	62.050302174929016	89.6	62.050302174929016	695.6	17.165080832900262	0.0	0.0	3478	695.6	668	721	17.165080832900262
9960	0.0	0.0	121.6	62.050302174929016	121.6	62.050302174929016	699.4	16.85941873256608	0.0	0.0	3497	699.4	672	725	16.85941873256608
10020	0.0	0.0	166.4	23.946607275353223	166.4	23.946607275353223	704.6	16.560193235587562	0.0	0.0	3523	704.6	678	730	16.560193235587562
10080	0.0	0.0	134.4	23.946607275353223	134.4	23.946607275353223	708.8	16.27759195950064	0.0	0.0	3544	708.8	682	733	16.27759195950064
10140	0.0	0.0	128.0	20.23857702507763	128.0	20.23857702507763	712.8	15.904716281656833	0.0	0.0	3564	712.8	687	737	15.904716281656833
10200	0.0	0.0	115.2	74.63618425401984	115.2	74.63618425401984	716.4	16.596385148579795	0.0	0.0	3582	716.4	692	744	16.596385148579795
10260	0.0	0.0	147.2	104.38084115392058	147.2	104.38084115392058	721.0	16.673332000533065	0.0	0.0	3605	721.0	696	747	16.673332000533065
10320	0.0	0.0	153.6	101.99921568325905	153.6	101.99921568325905	725.8	18.126224096595518	0.0	0.0	3629	725.8	698	751	18.126224096595518
10380	0.0	0.0	134.4	37.31809212700992	134.4	37.31809212700992	730.0	17.75387281693772	0.0	0.0	3650	730.0	704	756	17.75387281693772
10440	0.0	0.0	121.6	37.31809212700992	121.6	37.31809212700992	733.8	18.01554883982167	0.0	0.0	3669	733.8	707	761	18.01554883982167
10500	0.0	0.0	147.2	47.893214550706446	147.2	47.893214550706446	738.4	17.984437717093076	0.0	0.0	3692	738.4	710	764	17.984437717093076
10560	0.0	0.0	147.2	32.633724886993825	147.2	32.633724886993825	743.0	18.077610461562667	0.0	0.0	3715	743.0	715	770	18.077610461562667
10620	0.0	0.0	115.2	55.79390647732062	115.2	55.79390647732062	746.6	18.57525235360209	0.0	0.0	3733	746.6	718	773	18.57525235360209
10680	0.0	0.0	96.0	49.57418683145494	96.0	49.57418683145494	749.6	19.895728184713423	0.0	0.0	3748	749.6	718	777	19.895728184713423
10740	0.0	0.0	134.4	79.42191133434149	134.4	79.42191133434149	753.8	17.81460075331468	0.0	0.0	3769	753.8	725	778	17.81460075331468
10800	0.0	0.0	115.2	43.406911892001716	115.2	43.406911892001716	757.4	16.788091017146648	0.0	0.0	3787	757.4	731	781	16.788091017146648
10860	0.0	0.0	160.0	80.95430810031051	160.0	80.95430810031051	762.4	16.95405556201819	0.0	0.0	3812	762.4	739	789	16.95405556201819
10920	0.0	0.0	134.4	37.31809212700992	134.4	37.31809212700992	766.6	16.75231327309754	0.0	0.0	3833	766.6	742	792	16.75231327309754
10980	0.0	0.0	128.0	67.1237662828897	128.0	67.1237662828897	770.6	16.53602128687551	0.0	0.0	3853	770.6	745	794	16.53602128687551
11040	0.0	0.0	134.4	58.65696889543476	134.4	58.65696889543476	774.8	15.791136754521505	0.0	0.0	3874	774.8	749	795	15.791136754521505
11100	0.0	0.0	121.6	31.35346870762468	121.6	31.35346870762468	778.6	16.243152403397563	0.0	0.0	3893	778.6	753	800	16.243152403397563
11160	0.0	0.0	115.2	59.3511583711725	115.2	59.3511583711725	782.2	17.474552927042225	0.0	0.0	3911	782.2	753	804	17.474552927042225
11220	0.0	0.0	76.8	62.70693741524936	76.8	62.70693741524936	784.6	17.07161386629864	0.0	0.0	3923	784.6	756	805	17.07161386629864
11280	0.0	0.0	166.4	23.946607275353223	166.4	23.946607275353223	789.8	16.82141492265142	0.0	0.0	3949	789.8	761	809	16.82141492265142
11340	0.0	0.0	121.6	23.946607275353223	121.6	23.946607275353223	793.6	16.82379267585047	0.0	0.0	3968	793.6	765	812	16.82379267585047
11400	0.0	0.0	172.8	59.3511583711725	172.8	59.3511583711725	799.0	15.962455951387932	0.0	0.0	3995	799.0	773	819	15.962455951387932
11460	0.0	0.0	121.6	74.08535617785745	121.6	74.08535617785745	802.8	14.551975810864995	0.0	0.0	4014	802.8	779	820	14.551975810864995
11520	0.0	0.0	153.6	84.42179813294668	153.6	84.42179813294668	807.6	12.658593918757328	0.0	0.0	4038	807.6	788	825	12.658593918757328
11580	0.0	0.0	134.4	37.31809212700992	134.4	37.31809212700992	811.8	12.039933554633928	0.0	0.0	4059	811.8	793	829	12.039933554633928
11640	0.0	0.0	89.6	55.054881709072816	89.6	55.054881709072816	814.6	13.184839779079606	0.0	0.0	4073	814.6	793	833	13.184839779079606
11700	0.0	0.0	128.0	40.47715405015526	128.0	40.47715405015526	818.6	12.142487389328432	0.0	0.0	4093	818.6	799	836	12.142487389328432
11760	0.0	0.0	140.8	82.45823185104081	140.8	82.45823185104081	823.0	11.933147112141038	0.0	0.0	4115	823.0	804	838	11.933147112141038
11820	0.0	0.0	179.2	104.38084115392058	179.2	104.38084115392058	828.6	11.909659944767524	0.0	0.0	4143	828.6	808	841	11.909659944767524
11880	0.0	0.0	128.0	60.71573107523288	128.0	60.71573107523288	832.6	12.419339757008018	0.0	0.0	4163	832.6	810	845	12.419339757008018
11940	0.0	0.0	153.6	74.08535617785745	153.6	74.08535617785745	837.4	13.850631754544628	0.0	0.0	4187	837.4	812	850	13.850631754544628
12000	0.0	0.0	172.8	74.63618425401984	172.8	74.63618425401984	842.8	13.977124167724917	0.0	0.0	4214	842.8	819	859	13.977124167724917
12060	0.0	0.0	102.4	55.054881709072816	102.4	55.054881709072816	846.0	13.16054710108968	0.0	0.0	4230	846.0	823	862	13.16054710108968
12120	0.0	0.0	140.8	74.63618425401984	140.8	74.63618425401984	850.4	14.207040508142432	0.0	0.0	4252	850.4	825	866	14.207040508142432
12180	0.0	0.0	153.6	51.2	153.6	51.2	855.2	12.734205903785282	0.0	0.0	4276	855.2	832	869	12.734205903785282
12240	0.0	0.0	147.2	96.21309682158662	147.2	96.21309682158662	859.8	14.441606558828555	0.0	0.0	4299	859.8	835	874	14.441606558828555
12300	0.0	0.0	102.4	68.33330081300039	102.4	68.33330081300039	863.0	14.25482374496437	0.0	0.0	4315	863.0	840	880	14.25482374496437
12360	0.0	0.0	153.6	37.31809212700992	153.6	37.31809212700992	867.8	13.25745073534124	0.0	0.0	4339	867.8	846	883	13.25745073534124
12420	0.0	0.0	102.4	55.05488170907281	102.4	55.05488170907281	871.0	13.870832707519762	0.0	0.0	4355	871.0	850	889	13.870832707519762
12480	0.0	0.0	179.2	96.21309682158662	179.2	96.21309682158662	876.6	14.499655168313486	0.0	0.0	4383	876.6	855	897	14.499655168313486
12540	0.0	0.0	153.6	68.33330081300039	153.6	68.33330081300039	881.4	14.705101155721438	0.0	0.0	4407	881.4	859	901	14.705101155721438
12600	0.0	0.0	166.4	89.14168497397837	166.4	89.14168497397837	886.6	16.007498243010993	0.0	0.0	4433	886.6	865	910	16.007498243010993
12660	0.0	0.0	140.8	43.406911892001716	140.8	43.406911892001716	891.0	17.1697408250678	0.0	0.0	4455	891.0	868	917	17.1697408250678
12720	0.0	0.0	153.6	84.42179813294668	153.6	84.42179813294668	895.8	16.375591592366977	0.0	0.0	4479	895.8	874	918	16.375591592366977
12780	0.0	0.0	70.4	37.31809212700992	70.4	37.31809212700992	898.0	16.14930339054908	0.0	0.0	4490	898.0	876	921	16.14930339054908
12840	0.0	0.0	147.2	77.33149423100527	147.2	77.33149423100527	902.6	17.97331355092878	0.0	0.0	4513	902.6	878	929	17.97331355092878
12900	0.0	0.0	147.2	38.4	147.2	38.4	907.2	18.00444389588304	0.0	0.0	4536	907.2	882	932	18.00444389588304
12960	0.0	0.0	128.0	60.71573107523288	128.0	60.71573107523288	911.2	18.301912468373352	0.0	0.0	4556	911.2	884	934	18.301912468373352
13020	0.0	0.0	166.4	89.14168497397836	166.4	89.14168497397836	916.4	18.150482087261487	0.0	0.0	4582	916.4	887	935	18.150482087261487
13080	0.0	0.0	102.4	71.26738384422428	102.4	71.26738384422428	919.6	16.280049139974977	0.0	0.0	4598	919.6	894	936	16.280049139974977
13140	0.0	0.0	128.0	49.57418683145494	128.0	49.57418683145494	923.6	17.001176429882726	0.0	0.0	4618	923.6	897	943	17.001176429882726
13200	0.0	0.0	89.6	23.946607275353223	89.6	23.946607275353223	926.4	16.906803364326443	0.0	0.0	4632	926.4	900	945	16.906803364326443
13260	0.0	0.0	160.0	40.47715405015526	160.0	40.47715405015526	931.4	17.024687956024334	0.0	0.0	4657	931.4	904	951	17.024687956024334
13320	0.0	0.0	147.2	47.893214550706446	147.2	47.893214550706446	936.0	17.84376641855637	0.0	0.0	4680	936.0	906	955	17.84376641855637
13380	0.0	0.0	140.8	59.3511583711725	140.8	59.3511583711725	940.4	17.442476888332113	0.0	0.0	4702	940.4	912	958	17.442476888332113
13440	0.0	0.0	108.8	32.633724886993825	108.8	32.633724886993825	943.8	16.99882348870062	0.0	0.0	4719	943.8	916	961	16.99882348870062
13500	0.0	0.0	140.8	47.893214550706446	140.8	47.893214550706446	948.2	16.678129391511508	0.0	0.0	4741	948.2	920	966	16.678129391511508
13560	0.0	0.0	128.0	108.98807274192896	128.0	108.98807274192896	952.2	18.258148865643527	0.0	0.0	4761	952.2	922	975	18.258148865643527
13620	0.0	0.0	128.0	45.254833995939045	128.0	45.254833995939045	956.2	19.640773915505466	0.0	0.0	4781	956.2	924	981	19.640773915505466
13680	0.0	0.0	115.2	43.40691189200172	115.2	43.40691189200172	959.8	19.671298889498882	0.0	0.0	4799	959.8	929	985	19.671298889498882
13740	0.0	0.0	128.0	45.254833995939045	128.0	45.254833995939045	963.8	20.14348529922267	0.0	0.0	4819	963.8	931	989	20.14348529922267
13800	0.0	0.0	121.6	23.946607275353223	121.6	23.946607275353223	967.6	20.224737328331365	0.0	0.0	4838	967.6	935	994	20.224737328331365
13860	0.0	0.0	121.6	68.33330081300039	121.6	68.33330081300039	971.4	18.757398540309367	0.0	0.0	4857	971.4	940	996	18.757398540309367
13920	0.0	0.0	134.4	51.2	134.4	51.2	975.6	19.64281038955475	0.0	0.0	4878	975.6	944	1002	19.64281038955475
13980	0.0	0.0	198.4	37.31809212700992	198.4	37.31809212700992	981.8	20.093780132170252	0.0	0.0	4909	981.8	949	1008	20.093780132170252
14040	0.0	0.0	96.0	35.05424368033063	96.0	35.05424368033063	984.8	20.575713839378697	0.0	0.0	4924	984.8	952	1012	20.575713839378697
14100	0.0	0.0	96.0	57.243340223994615	96.0	57.243340223994615	987.8	21.967248348393568	0.0	0.0	4939	987.8	953	1017	21.967248348393568
14160	0.0	0.0	140.8	51.99384578967015	140.8	51.99384578967015	992.2	23.54060322081828	0.0	0.0	4961	992.2	955	1024	23.54060322081828
14220	0.0	0.0	147.2	25.6	147.2	25.6	996.8	23.827714955488283	0.0	0.0	4984	996.8	959	1028	23.827714955488283
14280	0.0	0.0	83.2	68.93010953132165	83.2	68.93010953132165	999.4	24.311314238436392	0.0	0.0	4997	999.4	960	1028	24.311314238436392
14340	0.0	0.0	134.4	37.31809212700992	134.4	37.31809212700992	1003.6	24.856387509048858	0.0	0.0	5018	1003.6	963	1034	24.856387509048858
14400	0.0	0.0	108.8	43.40691189200172	108.8	43.40691189200172	1007.0	23.874672772626646	0.0	0.0	5035	1007.0	969	1037	23.874672772626646
14460	0.0	0.0	96.0	53.546241698180836	96.0	53.546241698180836	1010.0	24.01666088364492	0.0	0.0	5050	1010.0	970	1039	24.01666088364492
14520	0.0	0.0	166.4	89.14168497397836	166.4	89.14168497397836	1015.2	26.46809400013533	0.0	0.0	5076	1015.2	972	1047	26.46809400013533
14580	0.0	0.0	102.4	62.050302174929016	102.4	62.050302174929016	1018.4	27.310071402323356	0.0	0.0	5092	1018.4	974	1049	27.310071402323356
14640	0.0	0.0	166.4	23.946607275353223	166.4	23.946607275353223	1023.6	27.236739893019504	0.0	0.0	5118	1023.6	980	1055	27.236739893019504
14700	0.0	0.0	102.4	23.946607275353223	102.4	23.946607275353223	1026.8	26.962195756280682	0.0	0.0	5134	1026.8	984	1059	26.962195756280682
14760	0.0	0.0	108.8	51.99384578967015	108.8	51.99384578967015	1030.2	27.78776709273345	0.0	0.0	5151	1030.2	985	1063	27.78776709273345
14820	0.0	0.0	160.0	45.254833995939045	160.0	45.254833995939045	1035.2	27.737339454244704	0.0	0.0	5176	1035.2	990	1069	27.737339454244704
14880	0.0	0.0	128.0	72.97122720634484	128.0	72.97122720634484	1039.2	27.585503439306667	0.0	0.0	5196	1039.2	997	1075	27.585503439306667
14940	0.0	0.0	153.6	84.42179813294669	153.6	84.42179813294669	1044.0	26.795522013948524	0.0	0.0	5220	1044.0	1004	1082	26.795522013948524
15000	0.0	0.0	140.8	32.633724886993825	140.8	32.633724886993825	1048.4	26.71778433927484	0.0	0.0	5242	1048.4	1008	1085	26.71778433927484
15060	0.0	0.0	147.2	77.33149423100527	147.2	77.33149423100527	1053.0	27.151427218472328	0.0	0.0	5265	1053.0	1010	1089	27.151427218472328
15120	0.0	0.0	185.6	51.199999999999996	185.6	51.199999999999996	1058.8	26.316534726289476	0.0	0.0	5294	1058.8	1018	1095	26.316534726289476
15180	0.0	0.0	102.4	42.45279731654912	102.4	42.45279731654912	1062.0	25.60468707092512	0.0	0.0	5310	1062.0	1021	1096	25.60468707092512
15240	0.0	0.0	102.4	55.05488170907281	102.4	55.05488170907281	1065.2	26.286118009321953	0.0	0.0	5326	1065.2	1025	1102	26.286118009321953
15300	0.0	0.0	153.6	58.65696889543476	153.6	58.65696889543476	1070.0	26.825361134568162	0.0	0.0	5350	1070.0	1028	1105	26.825361134568162
15360	0.0	0.0	128.0	92.74481117561241	128.0	92.74481117561241	1074.0	25.86116780039138	0.0	0.0	5370	1074.0	1031	1105	25.86116780039138
15420	0.0	0.0	115.2	59.3511583711725	115.2	59.3511583711725	1077.6	24.84028985338134	0.0	0.0	5388	1077.6	1037	1107	24.84028985338134
15480	0.0	0.0	192.0	45.254833995939045	192.0	45.254833995939045	1083.6	25.460557731518765	0.0	0.0	5418	1083.6	1041	1114	25.460557731518765
15540	0.0	0.0	140.8	43.406911892001716	140.8	43.406911892001716	1088.0	26.412118430750684	0.0	0.0	5440	1088.0	1043	1118	26.412118430750684
15600	0.0	0.0	192.0	88.21791201337741	192.0	88.21791201337741	1094.0	24.843510218968657	0.0	0.0	5470	1094.0	1051	1124	24.843510218968657
15660	0.0	0.0	140.8	84.90559463309825	140.8	84.90559463309825	1098.4	23.83778513201258	0.0	0.0	5492	1098.4	1056	1125	23.83778513201258
15720	0.0	0.0	166.4	23.946607275353223	166.4	23.946607275353223	1103.6	24.129649810969077	0.0	0.0	5518	1103.6	1061	1131	24.129649810969077
15780	0.0	0.0	153.6	62.050302174929016	153.6	62.050302174929016	1108.4	24.303086223770016	0.0	0.0	5542	1108.4	1065	1137	24.303086223770016
15840	0.0	0.0	160.0	45.254833995939045	160.0	45.254833995939045	1113.4	23.66938951472978	0.0	0.0	5567	1113.4	1071	1142	23.66938951472978
15900	0.0	0.0	83.2	43.406911892001716	83.2	43.406911892001716	1116.0	22.86482013924448	0.0	0.0	5580	1116.0	1076	1145	22.86482013924448
15960	0.0	0.0	121.6	51.2	121.6	51.2	1119.8	22.36425719759098	0.0	0.0	5599	1119.8	1082	1149	22.36425719759098
16020	0.0	0.0	115.2	71.83982182605968	115.2	71.83982182605968	1123.4	22.141364004956873	0.0	0.0	5617	1123.4	1087	1154	22.141364004956873
16080	0.0	0.0	108.8	32.633724886993825	108.8	32.633724886993825	1126.8	21.535087647836495	0.0	0.0	5634	1126.8	1092	1157	21.535087647836495
16140	0.0	0.0	192.0	83.4457907865939	192.0	83.4457907865939	1132.8	20.14348529922267	0.0	0.0	5664	1132.8	1100	1162	20.14348529922267
16200	0.0	0.0	140.8	32.63372488699382	140.8	32.63372488699382	1137.2	20.527055317312318	0.0	0.0	5686	1137.2	1103	1166	20.527055317312318
16260	0.0	0.0	134.4	37.31809212700992	134.4	37.31809212700992	1141.4	21.09597117935081	0.0	0.0	5707	1141.4	1106	1170	21.09597117935081
16320	0.0	0.0	147.2	25.599999999999998	147.2	25.599999999999998	1146.0	20.688160865577203	0.0	0.0	5730	1146.0	1111	1174	20.688160865577203
16380	0.0	0.0	108.8	43.40691189200172	108.8	43.40691189200172	1149.4	21.11492363235065	0.0	0.0	5747	1149.4	1114	1179	21.11492363235065
16440	0.0	0.0	128.0	20.23857702507763	128.0	20.23857702507763	1153.4	21.425218785347326	0.0	0.0	5767	1153.4	1118	1184	21.425218785347326
16500	0.0	0.0	160.0	70.10848736066126	160.0	70.10848736066126	1158.4	21.36913662270893	0.0	0.0	5792	1158.4	1123	1189	21.36913662270893
16560	0.0	0.0	121.6	23.946607275353223	121.6	23.946607275353223	1162.2	21.216974336601343	0.0	0.0	5811	1162.2	1127	1192	21.216974336601343
16620	0.0	0.0	185.6	62.050302174929016	185.6	62.050302174929016	1168.0	20.36663938896155	0.0	0.0	5840	1168.0	1134	1195	20.36663938896155
16680	0.0	0.0	121.6	76.80000000000001	121.6	76.80000000000001	1171.8	20.62425756239482	0.0	0.0	5859	1171.8	1135	1196	20.62425756239482
16740	0.0	0.0	166.4	84.42179813294669	166.4	84.42179813294669	1177.0	21.17545749210628	0.0	0.0	5885	1177.0	1139	1199	21.17545749210628
16800	0.0	0.0	121.6	55.05488170907281	121.6	55.05488170907281	1180.8	21.09407499749633	0.0	0.0	5904	1180.8	1143	1201	21.09407499749633
16860	0.0	0.0	115.2	55.79390647732062	115.2	55.79390647732062	1184.4	22.75609808381041	0.0	0.0	5922	1184.4	1144	1206	22.75609808381041
16920	0.0	0.0	185.6	51.2	185.6	51.2	1190.2	23.58304475677388	0.0	0.0	5951	1190.2	1148	1214	23.58304475677388
16980	0.0	0.0	134.4	86.81382378400343	134.4	86.81382378400343	1194.4	22.61503924383064	0.0	0.0	5972	1194.4	1156	1218	22.61503924383064
