time	gasInitializeMean(2)	gasInitializeStd(3)	gasMintMean(4)	gasMintStd(5)	gasTotalMean(6)	gasTotalStd(7)	mintMean(8)	mintStd(9)	initializeMean(10)	initializeStd(11)	totPool(12)	avgPool(13)	minPool(14)	maxPool(15)	stdPool(16)
365280	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	365340.0	0.0	0	0.0	0	0	0.0
365340	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	365400.0	0.0	0	0.0	0	0	0.0
365400	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	365460.0	0.0	0	0.0	0	0	0.0
365460	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	365520.0	0.0	0	0.0	0	0	0.0
365520	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	365580.0	0.0	0	0.0	0	0	0.0
365580	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	365640.0	0.0	0	0.0	0	0	0.0
365640	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	365700.0	0.0	0	0.0	0	0	0.0
365700	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	365760.0	0.0	0	0.0	0	0	0.0
365760	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	365820.0	0.0	0	0.0	0	0	0.0
365820	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	365880.0	0.0	0	0.0	0	0	0.0
365880	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	365940.0	0.0	0	0.0	0	0	0.0
365940	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	366000.0	0.0	0	0.0	0	0	0.0
366000	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	366060.0	0.0	0	0.0	0	0	0.0
366060	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	366120.0	0.0	0	0.0	0	0	0.0
366120	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	366180.0	0.0	0	0.0	0	0	0.0
366180	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	366240.0	0.0	0	0.0	0	0	0.0
366240	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	366300.0	0.0	0	0.0	0	0	0.0
366300	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	366360.0	0.0	0	0.0	0	0	0.0
366360	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	366420.0	0.0	0	0.0	0	0	0.0
366420	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	366480.0	0.0	0	0.0	0	0	0.0
366480	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	366540.0	0.0	0	0.0	0	0	0.0
366540	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	366600.0	0.0	0	0.0	0	0	0.0
366600	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	366660.0	0.0	0	0.0	0	0	0.0
366660	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	366720.0	0.0	0	0.0	0	0	0.0
366720	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	366780.0	0.0	0	0.0	0	0	0.0
366780	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	366840.0	0.0	0	0.0	0	0	0.0
366840	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	366900.0	0.0	0	0.0	0	0	0.0
366900	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	366960.0	0.0	0	0.0	0	0	0.0
366960	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	367020.0	0.0	0	0.0	0	0	0.0
367020	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	367080.0	0.0	0	0.0	0	0	0.0
367080	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	367140.0	0.0	0	0.0	0	0	0.0
367140	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	367200.0	0.0	0	0.0	0	0	0.0
367200	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	367260.0	0.0	0	0.0	0	0	0.0
367260	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	367320.0	0.0	0	0.0	0	0	0.0
367320	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	367380.0	0.0	0	0.0	0	0	0.0
367380	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	367440.0	0.0	0	0.0	0	0	0.0
367440	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	367500.0	0.0	0	0.0	0	0	0.0
367500	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	367560.0	0.0	0	0.0	0	0	0.0
367560	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	367620.0	0.0	0	0.0	0	0	0.0
367620	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	367680.0	0.0	0	0.0	0	0	0.0
367680	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	367740.0	0.0	0	0.0	0	0	0.0
367740	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	367800.0	0.0	0	0.0	0	0	0.0
367800	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	367860.0	0.0	0	0.0	0	0	0.0
367860	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	367920.0	0.0	0	0.0	0	0	0.0
367920	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	367980.0	0.0	0	0.0	0	0	0.0
367980	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	368040.0	0.0	0	0.0	0	0	0.0
368040	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	368100.0	0.0	0	0.0	0	0	0.0
368100	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	368160.0	0.0	0	0.0	0	0	0.0
368160	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	368220.0	0.0	0	0.0	0	0	0.0
368220	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	368280.0	0.0	0	0.0	0	0	0.0
368280	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	368340.0	0.0	0	0.0	0	0	0.0
368340	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	368400.0	0.0	0	0.0	0	0	0.0
368400	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	368460.0	0.0	0	0.0	0	0	0.0
368460	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	368520.0	0.0	0	0.0	0	0	0.0
368520	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	368580.0	0.0	0	0.0	0	0	0.0
368580	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	368640.0	0.0	0	0.0	0	0	0.0
368640	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	368700.0	0.0	0	0.0	0	0	0.0
368700	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	368760.0	0.0	0	0.0	0	0	0.0
368760	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	368820.0	0.0	0	0.0	0	0	0.0
368820	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	368880.0	0.0	0	0.0	0	0	0.0
368880	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	368940.0	0.0	0	0.0	0	0	0.0
368940	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	369000.0	0.0	0	0.0	0	0	0.0
369000	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	369060.0	0.0	0	0.0	0	0	0.0
369060	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	369120.0	0.0	0	0.0	0	0	0.0
369120	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	369180.0	0.0	0	0.0	0	0	0.0
369180	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	369240.0	0.0	0	0.0	0	0	0.0
369240	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	369300.0	0.0	0	0.0	0	0	0.0
369300	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	369360.0	0.0	0	0.0	0	0	0.0
369360	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	369420.0	0.0	0	0.0	0	0	0.0
369420	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	369480.0	0.0	0	0.0	0	0	0.0
369480	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	369540.0	0.0	0	0.0	0	0	0.0
369540	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	369600.0	0.0	0	0.0	0	0	0.0
369600	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	369660.0	0.0	0	0.0	0	0	0.0
369660	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	369720.0	0.0	0	0.0	0	0	0.0
369720	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	369780.0	0.0	0	0.0	0	0	0.0
369780	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	369840.0	0.0	0	0.0	0	0	0.0
369840	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	369900.0	0.0	0	0.0	0	0	0.0
369900	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	369960.0	0.0	0	0.0	0	0	0.0
369960	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	370020.0	0.0	0	0.0	0	0	0.0
370020	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	370080.0	0.0	0	0.0	0	0	0.0
370080	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	370140.0	0.0	0	0.0	0	0	0.0
370140	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	370200.0	0.0	0	0.0	0	0	0.0
370200	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	370260.0	0.0	0	0.0	0	0	0.0
370260	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	370320.0	0.0	0	0.0	0	0	0.0
370320	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	370380.0	0.0	0	0.0	0	0	0.0
370380	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	370440.0	0.0	0	0.0	0	0	0.0
370440	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	370500.0	0.0	0	0.0	0	0	0.0
370500	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	370560.0	0.0	0	0.0	0	0	0.0
370560	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	370620.0	0.0	0	0.0	0	0	0.0
370620	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	370680.0	0.0	0	0.0	0	0	0.0
370680	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	370740.0	0.0	0	0.0	0	0	0.0
370740	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	370800.0	0.0	0	0.0	0	0	0.0
370800	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	370860.0	0.0	0	0.0	0	0	0.0
370860	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	370920.0	0.0	0	0.0	0	0	0.0
370920	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	370980.0	0.0	0	0.0	0	0	0.0
370980	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	371040.0	0.0	0	0.0	0	0	0.0
371040	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	371100.0	0.0	0	0.0	0	0	0.0
371100	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	371160.0	0.0	0	0.0	0	0	0.0
371160	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	371220.0	0.0	0	0.0	0	0	0.0
371220	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	371280.0	0.0	0	0.0	0	0	0.0
371280	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	371340.0	0.0	0	0.0	0	0	0.0
371340	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	371400.0	0.0	0	0.0	0	0	0.0
371400	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	371460.0	0.0	0	0.0	0	0	0.0
371460	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	371520.0	0.0	0	0.0	0	0	0.0
371520	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	371580.0	0.0	0	0.0	0	0	0.0
371580	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	371640.0	0.0	0	0.0	0	0	0.0
371640	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	371700.0	0.0	0	0.0	0	0	0.0
371700	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	371760.0	0.0	0	0.0	0	0	0.0
371760	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	371820.0	0.0	0	0.0	0	0	0.0
371820	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	371880.0	0.0	0	0.0	0	0	0.0
371880	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	371940.0	0.0	0	0.0	0	0	0.0
371940	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	372000.0	0.0	0	0.0	0	0	0.0
372000	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	372060.0	0.0	0	0.0	0	0	0.0
372060	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	372120.0	0.0	0	0.0	0	0	0.0
372120	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	372180.0	0.0	0	0.0	0	0	0.0
372180	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	372240.0	0.0	0	0.0	0	0	0.0
372240	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	372300.0	0.0	0	0.0	0	0	0.0
372300	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	372360.0	0.0	0	0.0	0	0	0.0
372360	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	372420.0	0.0	0	0.0	0	0	0.0
372420	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	372480.0	0.0	0	0.0	0	0	0.0
372480	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	372540.0	0.0	0	0.0	0	0	0.0
372540	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	372600.0	0.0	0	0.0	0	0	0.0
372600	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	372660.0	0.0	0	0.0	0	0	0.0
372660	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	372720.0	0.0	0	0.0	0	0	0.0
372720	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	372780.0	0.0	0	0.0	0	0	0.0
372780	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	372840.0	0.0	0	0.0	0	0	0.0
372840	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	372900.0	0.0	0	0.0	0	0	0.0
372900	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	372960.0	0.0	0	0.0	0	0	0.0
372960	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	373020.0	0.0	0	0.0	0	0	0.0
373020	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	373080.0	0.0	0	0.0	0	0	0.0
373080	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	373140.0	0.0	0	0.0	0	0	0.0
373140	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	373200.0	0.0	0	0.0	0	0	0.0
373200	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	373260.0	0.0	0	0.0	0	0	0.0
373260	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	373320.0	0.0	0	0.0	0	0	0.0
373320	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	373380.0	0.0	0	0.0	0	0	0.0
373380	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	373440.0	0.0	0	0.0	0	0	0.0
373440	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	373500.0	0.0	0	0.0	0	0	0.0
373500	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	373560.0	0.0	0	0.0	0	0	0.0
373560	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	373620.0	0.0	0	0.0	0	0	0.0
373620	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	373680.0	0.0	0	0.0	0	0	0.0
373680	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	373740.0	0.0	0	0.0	0	0	0.0
373740	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	373800.0	0.0	0	0.0	0	0	0.0
373800	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	373860.0	0.0	0	0.0	0	0	0.0
373860	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	373920.0	0.0	0	0.0	0	0	0.0
373920	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	373980.0	0.0	0	0.0	0	0	0.0
373980	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	374040.0	0.0	0	0.0	0	0	0.0
374040	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	374100.0	0.0	0	0.0	0	0	0.0
374100	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	374160.0	0.0	0	0.0	0	0	0.0
374160	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	374220.0	0.0	0	0.0	0	0	0.0
374220	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	374280.0	0.0	0	0.0	0	0	0.0
374280	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	374340.0	0.0	0	0.0	0	0	0.0
374340	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	374400.0	0.0	0	0.0	0	0	0.0
374400	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	374460.0	0.0	0	0.0	0	0	0.0
374460	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	374520.0	0.0	0	0.0	0	0	0.0
374520	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	374580.0	0.0	0	0.0	0	0	0.0
374580	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	374640.0	0.0	0	0.0	0	0	0.0
374640	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	374700.0	0.0	0	0.0	0	0	0.0
374700	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	374760.0	0.0	0	0.0	0	0	0.0
374760	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	374820.0	0.0	0	0.0	0	0	0.0
374820	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	374880.0	0.0	0	0.0	0	0	0.0
374880	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	374940.0	0.0	0	0.0	0	0	0.0
374940	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	375000.0	0.0	0	0.0	0	0	0.0
375000	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	375060.0	0.0	0	0.0	0	0	0.0
375060	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	375120.0	0.0	0	0.0	0	0	0.0
375120	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	375180.0	0.0	0	0.0	0	0	0.0
375180	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	375240.0	0.0	0	0.0	0	0	0.0
375240	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	375300.0	0.0	0	0.0	0	0	0.0
375300	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	375360.0	0.0	0	0.0	0	0	0.0
375360	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	375420.0	0.0	0	0.0	0	0	0.0
375420	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	375480.0	0.0	0	0.0	0	0	0.0
375480	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	375540.0	0.0	0	0.0	0	0	0.0
375540	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	375600.0	0.0	0	0.0	0	0	0.0
375600	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	375660.0	0.0	0	0.0	0	0	0.0
375660	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	375720.0	0.0	0	0.0	0	0	0.0
375720	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	375780.0	0.0	0	0.0	0	0	0.0
375780	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	375840.0	0.0	0	0.0	0	0	0.0
375840	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	375900.0	0.0	0	0.0	0	0	0.0
375900	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	375960.0	0.0	0	0.0	0	0	0.0
375960	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	376020.0	0.0	0	0.0	0	0	0.0
376020	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	376080.0	0.0	0	0.0	0	0	0.0
376080	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	376140.0	0.0	0	0.0	0	0	0.0
376140	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	376200.0	0.0	0	0.0	0	0	0.0
376200	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	376260.0	0.0	0	0.0	0	0	0.0
376260	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	376320.0	0.0	0	0.0	0	0	0.0
376320	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	376380.0	0.0	0	0.0	0	0	0.0
376380	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	376440.0	0.0	0	0.0	0	0	0.0
376440	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	376500.0	0.0	0	0.0	0	0	0.0
376500	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	376560.0	0.0	0	0.0	0	0	0.0
376560	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	376620.0	0.0	0	0.0	0	0	0.0
376620	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	376680.0	0.0	0	0.0	0	0	0.0
376680	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	376740.0	0.0	0	0.0	0	0	0.0
376740	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	376800.0	0.0	0	0.0	0	0	0.0
376800	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	376860.0	0.0	0	0.0	0	0	0.0
376860	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	376920.0	0.0	0	0.0	0	0	0.0
376920	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	376980.0	0.0	0	0.0	0	0	0.0
376980	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	377040.0	0.0	0	0.0	0	0	0.0
377040	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	377100.0	0.0	0	0.0	0	0	0.0
377100	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	377160.0	0.0	0	0.0	0	0	0.0
377160	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	377220.0	0.0	0	0.0	0	0	0.0
377220	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	377280.0	0.0	0	0.0	0	0	0.0
377280	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	377340.0	0.0	0	0.0	0	0	0.0
377340	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	377400.0	0.0	0	0.0	0	0	0.0
377400	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	377460.0	0.0	0	0.0	0	0	0.0
377460	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	377520.0	0.0	0	0.0	0	0	0.0
377520	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	377580.0	0.0	0	0.0	0	0	0.0
377580	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	377640.0	0.0	0	0.0	0	0	0.0
377640	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	377700.0	0.0	0	0.0	0	0	0.0
377700	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	377760.0	0.0	0	0.0	0	0	0.0
377760	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	377820.0	0.0	0	0.0	0	0	0.0
377820	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	377880.0	0.0	0	0.0	0	0	0.0
377880	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	377940.0	0.0	0	0.0	0	0	0.0
377940	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	378000.0	0.0	0	0.0	0	0	0.0
378000	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	378060.0	0.0	0	0.0	0	0	0.0
378060	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	378120.0	0.0	0	0.0	0	0	0.0
378120	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	378180.0	0.0	0	0.0	0	0	0.0
378180	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	378240.0	0.0	0	0.0	0	0	0.0
378240	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	378300.0	0.0	0	0.0	0	0	0.0
378300	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	378360.0	0.0	0	0.0	0	0	0.0
378360	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	378420.0	0.0	0	0.0	0	0	0.0
378420	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	378480.0	0.0	0	0.0	0	0	0.0
378480	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	378540.0	0.0	0	0.0	0	0	0.0
378540	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	378600.0	0.0	0	0.0	0	0	0.0
378600	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	378660.0	0.0	0	0.0	0	0	0.0
